,50_50,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_outcome,pass_outswinging,pass_recipient,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_replacement,tactics,team,team_id,timestamp,type,under_pressure
36,,,,,,,,,,,,,,,,,,1.406549,,,,,,,,,,,,955d1af6-1c3f-4647-b8b3-45def30a3530,94,,,"[78.5, 56.9]",3754008,1,,,,,1.8123621,,Right Foot,,,,"[75.1, 70.7]",,Ground Pass,,14.21267,,,,Billy Jones,,,,,,,1,Regular Play,Yann Gérard M''Vila,4429.0,Right Center Midfield,7,Sunderland,41,['e92a73f0-2cad-4c3d-bda0-7a9e578c8180'],50,,,,,,,,,,,,,,,,Sunderland,41,00:01:50.047,Pass,
37,,,,,,,,,,,,,,,,,,1.347671,,,,,,,,,,,,f9f588af-1dcd-4713-88f3-3741524efdc6,96,,,"[75.1, 70.7]",3754008,1,,,,,-0.8938815,,Left Foot,,,,"[88.6, 53.9]",,Ground Pass,,21.55203,,Incomplete,,Jeremain Lens,,,,,,,1,Regular Play,Billy Jones,10503.0,Right Back,7,Sunderland,41,"['3838632d-93e9-4991-add8-8f491aead773', '972ef9a4-044a-452a-9242-d607e331a2ee']",51,,,,,,,,,,,,,,,,Sunderland,41,00:01:51.454,Pass,
38,,,,,,,,,,,,,,,,,,0.83185,,,,,,,,,,,,3838632d-93e9-4991-add8-8f491aead773,98,,,"[31.5, 26.2]",3754008,1,,,,,-0.7008544,,Right Foot,,,,"[37.9, 20.8]",,Ground Pass,,8.373769,,,,Morgan Schneiderlin,,,,,,Recovery,1,Regular Play,Daley Blind,3311.0,Left Center Back,8,Manchester United,39,"['15884ca4-cd65-49e8-906a-dd3e90caf104', 'f9f588af-1dcd-4713-88f3-3741524efdc6']",52,,,,,,,,,,,,,,,,Manchester United,39,00:01:52.801,Pass,
39,,,,,,,,,,,,,,,,,,1.511939,,,,,,,,,,,,2d0ef98e-6630-4312-9945-5a2390b7fdca,100,,,"[37.6, 21.3]",3754008,1,,,,,-2.685819,,Left Foot,,,,"[27.4, 16.3]",,Ground Pass,,11.359577,,,,Matteo Darmian,,,,,,,1,Regular Play,Morgan Schneiderlin,3600.0,Left Defensive Midfield,8,Manchester United,39,['132252ac-9c82-4291-8e2c-9d76d064a122'],53,,,,,,,,,,,,,,,,Manchester United,39,00:01:53.633,Pass,
40,,,,,,,,,,,,,,,,,,3.038553,,,,,,,,,,,,3cfc7f6b-a95e-49a2-8aba-d99d2acb361b,102,,,"[27.1, 16.3]",3754008,1,,,,,2.5226402,,Left Foot,,,,"[5.2, 31.9]",,Ground Pass,,26.888102,,,,David de Gea Quintana,,,,,,,1,Regular Play,Matteo Darmian,4587.0,Left Back,8,Manchester United,39,['f2011f02-e05f-4356-8f16-be8eeaa2231d'],55,,,,,,,,,,,,,,,,Manchester United,39,00:01:55.145,Pass,
41,,,,,,,,,,,,,,,,,,2.202247,,,,,,,,,,,,618f0f6b-db98-41a9-9fb1-cb465e68f1f9,105,,,"[5.3, 36.0]",3754008,1,,,,,1.0642458,,Right Foot,,,,"[22.5, 67.0]",,Ground Pass,,35.45194,,,,Luis Antonio Valencia Mosquera,,,,,,,1,Regular Play,David de Gea Quintana,3333.0,Goalkeeper,8,Manchester United,39,['fe40de98-dcd5-49eb-8282-11c9721da722'],59,,,,,,,,,,,,,,,,Manchester United,39,00:01:59.373,Pass,
42,,,,,,,,,,,,,,,,,,1.115235,,,,,,,,,,,,3949676c-f491-42c7-95ab-f87f3afc662c,108,,,"[41.6, 66.8]",3754008,2,,,,,1.560044,,Right Foot,,,,"[41.7, 76.1]",,Ground Pass,,9.300538,,,,Juan Manuel Mata García,,,,,,,1,Regular Play,Luis Antonio Valencia Mosquera,3267.0,Right Back,8,Manchester United,39,['fe731788-a5b2-4f4c-b22d-a17d5e28e063'],5,,,,,,,,,,,,,,,,Manchester United,39,00:02:05.371,Pass,
43,,,,,,,,,,,,,,,,,,1.748358,,,,,,,,,,,,06df3043-1308-4383-b74c-6e5e0e606859,112,,,"[37.8, 71.8]",3754008,2,,,,,-2.289031,,Left Foot,,,,"[27.4, 59.9]",,Ground Pass,,15.804113,,,,Chris Smalling,,,,,,,1,Regular Play,Juan Manuel Mata García,3294.0,Right Wing,8,Manchester United,39,"['2df67ec1-a8d2-4917-95da-bbdcc44f4e39', '46c2a536-f474-4db3-a036-e3522c09f9dd']",8,,,,,,,,,,,,,,,,Manchester United,39,00:02:08.499,Pass,True
44,,,,,,,,,,,,,,,,,,1.434033,,,,,,,,,,,,221496d0-4524-4434-8aa2-7a9af2b6d5d8,115,,,"[28.0, 58.5]",3754008,2,,,,,-1.2972841,,Right Foot,,,,"[34.2, 36.4]",,Ground Pass,,22.953213,,,,Morgan Schneiderlin,,,,,,,1,Regular Play,Chris Smalling,10958.0,Right Center Back,8,Manchester United,39,['7327e3d0-9168-4506-ac4a-acb7d5450602'],11,,,,,,,,,,,,,,,,Manchester United,39,00:02:11.166,Pass,
45,,,,,,,,,,,,,,,,,,2.313404,,,,,,,,,,,,98c169f8-252e-4d63-b3e7-502010aabe57,118,,,"[36.1, 30.6]",3754008,2,,,,,-0.989078,,Right Foot,,,,"[55.5, 1.1]",,Ground Pass,,35.307365,,,,Matteo Darmian,,,,,,,1,Regular Play,Morgan Schneiderlin,3600.0,Left Defensive Midfield,8,Manchester United,39,['b906e958-e7f0-473f-a984-7cede0ae3740'],13,,,,,,,,,,,,,,,,Manchester United,39,00:02:13.934,Pass,
46,,,,,,,,,,,,,,,,,,0.667871,,,,,,,,,,,,1e643008-95da-4bf4-ac41-d5da0f6aa756,121,,,"[56.4, 1.1]",3754008,2,,,,,-0.048349388,,Right Foot,,,,"[68.8, 0.5]",,Ground Pass,,12.414508,,,,Memphis Depay,,,,,,,1,Regular Play,Matteo Darmian,4587.0,Left Back,8,Manchester United,39,['9124a6e8-0b13-44cb-8c9f-5fd64f6902d1'],17,,,,,,,,,,,,,,,,Manchester United,39,00:02:17.294,Pass,
47,,,,,,,,,,,,,,,,,,2.725038,,,,,,,,,,,,cd47b590-5c41-4711-9c94-96f55d1f37a3,125,,,"[65.5, 1.4]",3754008,2,,,,,2.9023612,,Right Foot,,,,"[45.0, 6.4]",,Ground Pass,,21.100948,,,,Daley Blind,,,,,,,1,Regular Play,Memphis Depay,2988.0,Left Wing,8,Manchester United,39,"['19df0a35-7066-4550-8c95-cfba598e12bc', 'c6d6db2e-73a3-4812-be9f-13ae564d270f']",18,,,,,,,,,,,,,,,,Manchester United,39,00:02:18.457,Pass,True
48,,,,,,,,,,,,,,,,,,2.383736,,,,,,,,,,,,fc972865-0c67-4120-84e0-2582a908da6e,128,,,"[48.5, 7.7]",3754008,2,,,,,1.5502714,,Left Foot,,,,"[49.2, 41.8]",,Ground Pass,,34.107185,,,,Chris Smalling,,,,,,,1,Regular Play,Daley Blind,3311.0,Left Center Back,8,Manchester United,39,['52389477-dfd5-47ec-8781-f8e311e0588d'],22,,,,,,,,,,,,,,,,Manchester United,39,00:02:22.231,Pass,
49,,,,,,,,,,,,,,,,,,1.081767,,,,,,,,,,,,eb80377e-fb67-47b4-a1c0-8779b2765bcc,131,,,"[62.7, 52.2]",3754008,2,,,,,-0.08371994,,Right Foot,,,,"[77.0, 51.0]",,Ground Pass,,14.350262,,,,Wayne Mark Rooney,,,,,,,1,Regular Play,Chris Smalling,10958.0,Right Center Back,8,Manchester United,39,['a28ebcf3-5683-4cad-a10b-e56a541c7831'],26,,,,,,,,,,,,,,,,Manchester United,39,00:02:26.818,Pass,
50,,,,,,,,,,,,,,,,,,1.097126,,,,,,,,,,,,4b757d26-d5e9-4b49-b07a-cbed2fd7c064,135,,,"[76.6, 60.5]",3754008,2,,,,,1.5098962,,Right Foot,,,,"[77.6, 76.9]",,Ground Pass,,16.43046,,,,Juan Manuel Mata García,,,,,,,1,Regular Play,Wayne Mark Rooney,3538.0,Center Attacking Midfield,8,Manchester United,39,['159fd6a0-e584-4b91-8419-824204952c54'],28,,,,,,,,,,,,,,,,Manchester United,39,00:02:28.878,Pass,
51,,,,,,,,,,,,,,,,,,2.593228,,,,,,,,,,,,ea04df09-f7a0-4b78-9bfe-bb6d7cbbef51,138,,,"[77.0, 68.8]",3754008,2,,,,,-0.11411524,,Left Foot,,,,"[111.9, 64.8]",,High Pass,,35.12848,,,,Luis Antonio Valencia Mosquera,,,,Through Ball,True,,1,Regular Play,Juan Manuel Mata García,3294.0,Right Wing,8,Manchester United,39,['ac1e0a84-7177-47ac-a2f1-2f13b61160e1'],31,,,,,,,,,,,,,,,,Manchester United,39,00:02:31.750,Pass,
52,,,,,,,,,,,,,,,,,,0.151955,,,,,,,,,,,,ccc2c18f-a575-46e5-9d09-6bd158ffbce6,141,,,"[120.0, 57.0]",3754008,2,,,,,-2.0647378,,Right Foot,,,,"[117.9, 53.1]",,Ground Pass,,4.4294467,,Incomplete,,Memphis Depay,,,,,,,1,Regular Play,Luis Antonio Valencia Mosquera,3267.0,Right Back,8,Manchester United,39,"['96341f63-f3c2-4fc7-82f3-74f16d08e907', 'f4685470-e9b7-46b4-83de-43cb347bd0e8']",36,,,,,,,,,,,,,,,,Manchester United,39,00:02:36.719,Pass,
53,,,,,,,,,,,,,,,,,,2.993308,,,,,,,,,,,,e94c41cc-d058-4573-b776-0f4d1b69c22a,145,,,"[7.0, 36.1]",3754008,3,,,,,0.57575834,,Right Foot,,,,"[64.0, 73.1]",,High Pass,,67.95587,,Incomplete,,Fabio Borini,,,,,,Goal Kick,1,From Goal Kick,Costel Fane Pantilimon,6871.0,Goalkeeper,9,Sunderland,41,"['936e8328-8570-4727-804c-0549f30d81d0', 'c172d2c4-4ff4-4ebc-937c-c6e96726f4cf']",12,,,,,,,,,,,,,,,,Sunderland,41,00:03:12.661,Pass,
54,,,,,,,,,,,,,,,,,,1.322979,,,,,,,,,,,,936e8328-8570-4727-804c-0549f30d81d0,147,,,"[56.1, 7.0]",3754008,3,,,,,0.48503473,,Head,,,,"[70.9, 14.8]",,High Pass,,16.729614,,,,Anthony Martial,,,,,,Recovery,1,From Goal Kick,Memphis Depay,2988.0,Left Wing,9,Sunderland,41,"['27fd89e0-a4ec-4be7-b4ce-b864070b03f5', 'e94c41cc-d058-4573-b776-0f4d1b69c22a']",15,,,,,,,,,,,,,,,,Manchester United,39,00:03:15.654,Pass,
55,,,,,,,,,,,,,,,,,,2.165553,,,,,,,,,,,,4a4dc537-b7e7-4867-b5ac-187d0f0e1618,155,,,"[47.9, 59.3]",3754008,3,,,,,1.9616797,,Right Foot,,,,"[40.4, 77.5]",,Ground Pass,,19.684765,,,,Billy Jones,,,,,,,1,From Goal Kick,Lee Cattermole,10783.0,Center Defensive Midfield,9,Sunderland,41,"['36f4a0f1-3264-4151-b7d3-30f0fd959d11', '63d30d8e-9720-4970-bff0-53eb3754542a']",20,,,,,,,,,,,,,,,,Sunderland,41,00:03:20.271,Pass,True
56,,,,,,,,,,,,,,,,,,0.616848,,,,,,,,,,,,35c7b359-69ef-4142-8b55-6bb8a99b7c82,157,,,"[39.2, 77.5]",3754008,3,,,,,0.13552772,,Right Foot,,,,"[48.0, 78.7]",,Ground Pass,,8.881441,,,,Adam Johnson,,,,,,,1,From Goal Kick,Billy Jones,10503.0,Right Back,9,Sunderland,41,['8b2d3853-a2f0-45e2-9ba7-6a57bf5b4c32'],22,,,,,,,,,,,,,,,,Sunderland,41,00:03:22.437,Pass,
57,,,,,,,,,,,,,,,,,,1.682473,,,,,,,,,,,,cfc3dc70-6606-4533-8383-3e1327273f95,161,,,"[44.6, 79.6]",3754008,3,,,,,-2.158799,,Left Foot,,,,"[38.0, 69.7]",,Ground Pass,,11.898319,,Incomplete,,Lee Cattermole,,,,,,,1,From Goal Kick,Adam Johnson,42902.0,Right Midfield,9,Sunderland,41,"['2198dbb0-f3c9-48d8-b4b1-b2f3adf2fce0', '361e2115-389a-496e-89e2-9380c518f40d', 'e547fec7-53af-424e-b744-3ba31c9534aa']",24,,,,,,,,,,,,,,,,Sunderland,41,00:03:24.309,Pass,True
58,,,,,,,,,,,,,,,,,,1.014903,,,,,,,,,,,,3e9a702b-546c-43b7-b80f-bdacefba2199,165,,,"[78.5, 7.4]",3754008,3,,,,,-1.9631364,,Right Foot,,,,"[76.1, 1.6]",,Ground Pass,,6.276942,,,,Matteo Darmian,,,,,,,1,Regular Play,Wayne Mark Rooney,3538.0,Center Attacking Midfield,10,Manchester United,39,['42a14041-0f72-46e1-90e1-5513f38e2b87'],27,,,,,,,,,,,,,,,,Manchester United,39,00:03:27.173,Pass,
59,,,,,,,,,,,,,,,,,,0.867151,,,,,,,,,,,,de1ec2d0-1200-435e-93d4-0b6a418b116b,168,,,"[82.6, 9.7]",3754008,3,,,,,-1.2686511,,Right Foot,,,,"[85.0, 2.0]",,Ground Pass,,8.065358,,,,Memphis Depay,,,,,,,1,Regular Play,Matteo Darmian,4587.0,Left Back,10,Manchester United,39,['38faf996-2eeb-4744-91dd-bdae2e0784d9'],31,,,,,,,,,,,,,,,,Manchester United,39,00:03:31.568,Pass,
60,,,,,,,,,,,,,,,,,,1.713034,,,,,,,,,,,,979f2c6e-3f1d-497c-a354-a20a44e5ebc3,171,,,"[77.2, 8.3]",3754008,3,,,,,-2.8041365,,Left Foot,,,,"[65.8, 4.3]",,Ground Pass,,12.08139,,,,Daley Blind,,,,,,,1,Regular Play,Memphis Depay,2988.0,Left Wing,10,Manchester United,39,['333963e7-1485-4bf7-8729-0e2b2f9d1956'],35,,,,,,,,,,,,,,,,Manchester United,39,00:03:35.176,Pass,
61,,,,,,,,,,,,,,,,,,1.05726,,,,,,,,,,,,7725b3b0-6039-420e-a00f-a572fb1956a3,174,,,"[68.3, 9.8]",3754008,3,,,,,-0.21406068,,Right Foot,,,,"[82.1, 6.8]",,Ground Pass,,14.122323,,,,Memphis Depay,,,,,,,1,Regular Play,Daley Blind,3311.0,Left Center Back,10,Manchester United,39,['7badd066-ee58-43f8-acb4-e9d1ed4365e7'],39,,,,,,,,,,,,,,,,Manchester United,39,00:03:39.444,Pass,
62,,,,,,,,,,,,,,,,,,1.069307,,,,,,,,,,,,aadf4b9d-e187-458a-8353-246d003ea7a3,177,,,"[84.1, 6.8]",3754008,3,,,,,0.7744096,,Right Foot,,,,"[93.3, 15.8]",,Ground Pass,,12.87012,,,,Anthony Martial,,,,,,,1,Regular Play,Memphis Depay,2988.0,Left Wing,10,Manchester United,39,['4fd266ea-e28f-4bb7-8199-13f6f2a79234'],41,,,,,,,,,,,,,,,,Manchester United,39,00:03:41.310,Pass,
63,,,,,,,,,,,,,,,,,,1.924022,,,,,,,,,,,,bf5aea66-e975-4c2d-99a5-756ab6bde671,181,,,"[95.2, 15.7]",3754008,3,,,,,-1.8717166,,Left Foot,,,,"[92.5, 7.0]",,Ground Pass,,9.109336,,Incomplete,,Memphis Depay,,,,,,,1,Regular Play,Anthony Martial,20039.0,Center Forward,10,Manchester United,39,"['df1e584c-50e4-4f67-a4eb-306c8e885119', 'dfa3c62f-407b-44f0-b902-1d3cbb5c3eaa']",42,,,,,,,,,,,,,,,,Manchester United,39,00:03:42.420,Pass,
64,,,,,,,,,,,,,,,,,,1.3058,,,,,,,,,,,,21efabeb-eb88-4e5c-8cee-e39319953168,187,,,"[23.8, 74.8]",3754008,3,,,,,-3.1180675,,Right Foot,,,,"[15.3, 74.6]",,Ground Pass,,8.502353,,,,Adam Johnson,,,,,,,1,Regular Play,Billy Jones,10503.0,Right Back,10,Manchester United,39,['db6d0819-574a-4caa-b18f-082aa481a52b'],45,,,,,,,,,,,,,,,,Sunderland,41,00:03:45.474,Pass,
65,,,,,,,,,,,,,,,,,,0.794837,,,,,,,,,,,,6162cd8a-1bf7-4ae9-ade3-477afdec854d,190,,,"[9.1, 67.4]",3754008,3,,,,,-0.68604785,,Left Foot,,,,"[26.2, 53.4]",,Ground Pass,,22.1,,Incomplete,,,,,,,,,1,Regular Play,Adam Johnson,42902.0,Right Midfield,10,Manchester United,39,['16021ae6-06b4-4631-b81f-3ab9707b49ab'],48,,,,,,,,,,,,,,,,Sunderland,41,00:03:48.450,Pass,
66,,,,,,,,,,,,,,,,,,2.008814,,,,,,,,,,,,fe4785ee-76ae-40df-99bf-bbe61d8947a6,200,,,"[47.6, 80.0]",3754008,4,,True,,,-1.9027061,,,,,,"[33.4, 38.8]",,High Pass,,43.578434,,,,Daley Blind,,,True,,,Throw-in,1,From Throw In,Luis Antonio Valencia Mosquera,3267.0,Right Back,11,Manchester United,39,['6e8964af-948b-4b91-b45f-dd3d7b6d319b'],7,,,,,,,,,,,,,,,,Manchester United,39,00:04:07.601,Pass,
67,,,,,,,,,,,,,,,,,,1.58282,,,,,,,,,,,,3fe29e85-2aa7-46b7-9765-56963c2001b7,202,,,"[49.5, 17.8]",3754008,4,,,,,1.744042,,Left Foot,,,,"[45.3, 41.8]",,Ground Pass,,24.364729,,,,Chris Smalling,,,,,,,1,From Throw In,Daley Blind,3311.0,Left Center Back,11,Manchester United,39,['0cbda9ab-cd33-440b-9302-427b3e14b0b5'],14,,,,,,,,,,,,,,,,Manchester United,39,00:04:14.948,Pass,
68,,,,,,,,,,,,,,,,,,1.246788,,,,,,,,,,,,b2409e5e-6f6a-4497-be6e-67b2199ad707,205,,,"[52.7, 37.9]",3754008,4,,,,,1.4904611,,Right Foot,,,,"[54.6, 61.5]",,Ground Pass,,23.67636,,,,Michael Carrick,,,,,,,1,From Throw In,Chris Smalling,10958.0,Right Center Back,11,Manchester United,39,['a042ef8b-5b7b-4a38-85c0-0ca0385a3bd8'],18,,,,,,,,,,,,,,,,Manchester United,39,00:04:18.328,Pass,
69,,,,,,,,,,,,,,,,,,1.760564,,,,,,,,,,,,d761baf7-d672-4dc0-9bbe-de8663e45cf5,208,,,"[56.9, 50.3]",3754008,4,,,,,-1.7981402,,Left Foot,,,,"[50.7, 23.5]",,Ground Pass,,27.507816,,,,Daley Blind,,,,,,,1,From Throw In,Michael Carrick,4751.0,Right Defensive Midfield,11,Manchester United,39,['404dd92b-0d9d-48c7-9b3f-a12317b34b1a'],23,,,,,,,,,,,,,,,,Manchester United,39,00:04:23.518,Pass,
70,,,,,,,,,,,,,,,,,,1.245992,,,,,,,,,,,,1fb56952-3e0f-4a0d-ba23-a00f1792460e,211,,,"[55.8, 21.3]",3754008,4,,,,,0.050150964,,Left Foot,,,,"[81.7, 22.6]",,Ground Pass,,25.932606,,Incomplete,,Anthony Martial,,,,,,,1,From Throw In,Daley Blind,3311.0,Left Center Back,11,Manchester United,39,"['4f4016da-5621-42bc-8133-4241eb1d39f2', 'aa3bf0c0-7bdb-47e7-afb1-e5a335af8ce0']",27,,,,,,,,,,,,,,,,Manchester United,39,00:04:27.266,Pass,
71,,,,,,,,,,,,,,,,,,1.215234,,,,,,,,,,,,89079a59-f872-42b0-81f6-0aa959b8beb6,217,,,"[43.1, 66.8]",3754008,4,,,,,-1.3345511,,Left Foot,,,,"[44.4, 61.4]",,Ground Pass,,5.5542774,,,,Yann Gérard M''Vila,,,,,,,1,Regular Play,Billy Jones,10503.0,Right Back,12,Sunderland,41,"['11a4cada-dcde-492b-acdb-5a4ec4b143c6', 'd5540fd7-a9ea-4186-870e-68afc1459104']",31,,,,,,,,,,,,,,,,Sunderland,41,00:04:31.439,Pass,True
72,,,,,,,,,,,,,,,,,,1.814504,,,,,,,,,,,,af1da84c-daf6-467f-a06d-60a05acb90a9,220,,,"[49.2, 53.6]",3754008,4,,,,,-1.9248844,,Right Foot,,,,"[41.4, 32.5]",,Ground Pass,,22.495556,,,,Patrick van Aanholt,,,,,,,1,Regular Play,Yann Gérard M''Vila,4429.0,Right Center Midfield,12,Sunderland,41,"['d5540fd7-a9ea-4186-870e-68afc1459104', 'f9243510-0b0a-42d7-8ad9-37713dc48b7f']",33,,,,,,,,,,,,,,,,Sunderland,41,00:04:33.912,Pass,True
73,,,,,,,,,,,,,,,,,,0.893288,,,,,,,,,,,,c00e5432-4138-48d1-bd9b-a0bfef8125fb,224,,,"[41.1, 34.5]",3754008,4,,,,,0.96850896,,Left Foot,,,,"[47.7, 44.1]",,Ground Pass,,11.649893,,,,Yann Gérard M''Vila,,,,,,,1,Regular Play,Patrick van Aanholt,3321.0,Left Back,12,Sunderland,41,"['71f0981f-a74a-4641-8da3-c2ffc4b0fcb8', '83e0b2f6-bd06-4f2b-9776-ee5104c7dc33']",35,,,,,,,,,,,,,,,,Sunderland,41,00:04:35.806,Pass,True
74,,,,,,,,,,,,,,,,,,1.528829,,,,,,,,,,,,87d3af67-84b1-43a6-a470-02882d88eef1,227,,,"[47.7, 39.3]",3754008,4,,,,,-1.4804088,,Right Foot,,,,"[50.7, 6.2]",,Low Pass,,33.235672,,,,Jeremain Lens,,,,,,,1,Regular Play,Yann Gérard M''Vila,4429.0,Right Center Midfield,12,Sunderland,41,['9657ee2d-772c-49d8-b2f3-149be0d1cafb'],37,,,,,,,,,,,,,,,,Sunderland,41,00:04:37.699,Pass,
75,,,,,,,,,,,,,,,,,,3.017391,,,,,,,,,,,,09b37f53-d240-4e5a-8de4-9f7b3be0d3b4,231,,,"[50.4, 14.2]",3754008,4,,,,,3.123495,,Left Foot,,,,"[28.3, 14.6]",,Low Pass,,22.10362,,,,Patrick van Aanholt,,,,,,,1,Regular Play,Jeremain Lens,16457.0,Left Midfield,12,Sunderland,41,"['67174d78-8ff6-4513-ad9b-323f1621d04a', '67b6d86c-6a74-4b42-997e-288347a3aa50']",40,,,,,,,,,,,,,,,,Sunderland,41,00:04:40.368,Pass,True
76,,,,,,,,,,,,,,,,,,2.295761,,,,,,,,,,,,50ceb82e-cbd5-458b-874d-85c1a3519fea,234,,,"[28.0, 16.3]",3754008,4,,,,,2.4987614,,Left Foot,,,,"[4.1, 34.2]",,Ground Pass,,29.860006,,,,Costel Fane Pantilimon,,,,,,,1,Regular Play,Patrick van Aanholt,3321.0,Left Back,12,Sunderland,41,"['47d3e401-7dd0-40c1-904c-bb51f1399bc9', 'e4bd462e-6993-49b0-9865-eae7982beb3d']",43,,,,,,,,,,,,,,,,Sunderland,41,00:04:43.385,Pass,True
77,,,,,,,,,,,,,,,,,,5.06614,,,,,,,,,,,,c02c51e2-e59b-455d-8903-1503c12886c5,237,,,"[13.3, 33.7]",3754008,4,,,,,-0.16977827,,Right Foot,,,,"[90.3, 20.5]",,High Pass,,78.12324,,Incomplete,,,,,,,,,1,Regular Play,Costel Fane Pantilimon,6871.0,Goalkeeper,12,Sunderland,41,['4264cf7d-82c8-414d-a567-fc06b3286578'],54,,,,,,,,,,,,,,,,Sunderland,41,00:04:54.169,Pass,
78,,,,,,,,,,,,,,,,,,2.685562,,,,,,,,,,,,bc9269bd-6b1e-4841-81f7-52a028a8f066,240,,,"[23.7, 54.2]",3754008,5,,,,,-2.6518989,,Right Foot,,,,"[4.0, 43.7]",,Ground Pass,,22.32353,,,,David de Gea Quintana,,,,,,,1,Regular Play,Luis Antonio Valencia Mosquera,3267.0,Right Back,13,Manchester United,39,['336033c9-cd42-4a1b-8bcb-0d66cd8c30fb'],0,,,,,,,,,,,,,,,,Manchester United,39,00:05:00.286,Pass,
79,,,,,,,,,,,,,,,,,,1.641923,,,,,,,,,,,,4b7ae7d2-c964-4fd1-a610-576e64f3c543,243,,,"[3.7, 43.4]",3754008,5,,,,,-0.9910385,,Right Foot,,,,"[16.6, 23.7]",,Ground Pass,,23.547823,,,,Daley Blind,,,,,,,1,Regular Play,David de Gea Quintana,3333.0,Goalkeeper,13,Manchester United,39,['10a01750-92b3-44db-9c7e-31370309cd47'],3,,,,,,,,,,,,,,,,Manchester United,39,00:05:03.051,Pass,
80,,,,,,,,,,,,,,,,,,1.375271,,,,,,,,,,,,e4fcd580-dd51-4533-a1f1-7f3fdf5edacc,245,,,"[27.6, 17.6]",3754008,5,,True,,,1.1515639,,Left Foot,,,,"[39.9, 45.2]",,Ground Pass,,30.216717,,,,Michael Carrick,,,,,,,1,Regular Play,Daley Blind,3311.0,Left Center Back,13,Manchester United,39,['9bd22f32-aab9-4968-ab0b-22262a284d1c'],9,,,,,,,,,,,,,,,,Manchester United,39,00:05:09.702,Pass,
81,,,,,,,,,,,,,,,,,,1.643415,,,,,,,,,,,,830e3411-5d97-404e-b86a-e248eda650a5,247,,,"[41.6, 47.7]",3754008,5,,,,,0.89779377,,Right Foot,,,,"[64.0, 75.8]",,Ground Pass,,35.93564,,,,Juan Manuel Mata García,,,,,,,1,Regular Play,Michael Carrick,4751.0,Right Defensive Midfield,13,Manchester United,39,['8ba3b640-78a8-42bd-82a4-6123a5c9ae74'],12,,,,,,,,,,,,,,,,Manchester United,39,00:05:12.093,Pass,
82,,,,,,,,,,,,,,,,,,1.302022,,,,,,,,,,,,a30db28e-15a9-434f-ba6e-50646460dfff,250,,,"[63.4, 73.4]",3754008,5,,,,,-3.0912755,,Right Foot,,,,"[49.5, 72.7]",,Ground Pass,,13.917615,,,,Luis Antonio Valencia Mosquera,,,,,,,1,Regular Play,Juan Manuel Mata García,3294.0,Right Wing,13,Manchester United,39,['5dca5177-f4e9-4c1c-b9df-22c3d5de0ed0'],15,,,,,,,,,,,,,,,,Manchester United,39,00:05:15.131,Pass,
83,,,,,,,,,,,,,,,,,,1.500327,,,,,,,,,,,,74014da4-ddd9-4795-89c1-b64ebf8d1b48,253,,,"[50.1, 71.5]",3754008,5,,,,,-2.2626173,,Right Foot,,,,"[36.1, 54.6]",,Ground Pass,,21.945614,,,,Chris Smalling,,,,,,,1,Regular Play,Luis Antonio Valencia Mosquera,3267.0,Right Back,13,Manchester United,39,['411f31d1-dad0-442b-981c-607a12dd10d3'],17,,,,,,,,,,,,,,,,Manchester United,39,00:05:17.511,Pass,
84,,,,,,,,,,,,,,,,,,1.776227,,,,,,,,,,,,9fd24d80-5ecf-445d-9dff-ae23b6bb0078,256,,,"[36.9, 49.7]",3754008,5,,,,,-1.3394754,,Right Foot,,,,"[42.6, 25.5]",,Ground Pass,,24.86222,,,,Daley Blind,,,,,,,1,Regular Play,Chris Smalling,10958.0,Right Center Back,13,Manchester United,39,['55cddc0a-ec87-416f-92fe-f4c2c63b8eb4'],20,,,,,,,,,,,,,,,,Manchester United,39,00:05:20.505,Pass,
85,,,,,,,,,,,,,,,,,,1.778506,,,,,,,,,,,,57899fc2-8059-4114-90f5-2539ac8d90db,259,,,"[48.6, 23.5]",3754008,5,,,,,-0.65437025,,Left Foot,,,,"[77.8, 1.1]",,Ground Pass,,36.802174,,,,Matteo Darmian,,,,,,,1,Regular Play,Daley Blind,3311.0,Left Center Back,13,Manchester United,39,['929357eb-43e0-46c0-bccf-28b30badd2be'],23,,,,,,,,,,,,,,,,Manchester United,39,00:05:23.929,Pass,
